ngram,frequency
IOS,0.0043826718336051574
OTP,0.004379185742332916
RYR,0.004371862611002642
FEM,0.004371020333916731
MAP,0.004364445893329487
HLY,0.004364305513815169
TYH,0.004363369650386379
IOT,0.004361427733771641
UID,0.00435478310342724
UAG,0.004343973880824726
ICY,0.004341236480295518
UNF,0.0043408153417525625
RAU,0.004339949668080933
LWE,0.004337352647066043
NKO,0.0043347088328797145
LDG,0.0043319246391790665
EAH,0.004331760863079028
MSW,0.004319173499961814
MIE,0.0043183780160473435
EYI,0.004310680539345553
HUG,0.004303848736315392
USF,0.004298490918185575
TMU,0.004290325509769389
SIR,0.004285880158482641
HSI,0.004282183497938925
FBE,0.00428075630621002
RAE,0.004277153232009182
GYO,0.004275538867594521
MCC,0.00427483697002293
HSH,0.004263863971320377
DYA,0.004254411750689607
FME,0.00425410759507525
JOY,0.004252469834074872
YDR,0.004251533970646081
WSO,0.0042477203271737655
PAU,0.00424383649394429
NSR,0.0042302196810554095
CAI,0.004227646056626239
GPE,0.004227248314669003
JER,0.004226756986368889
JOU,0.004225166018539947
CIV,0.00422394939608252
IRB,0.004222896549725136
FAB,0.004217796094038232
NCU,0.0042142866061802755
GEP,0.004213982450565917
YMP,0.004213374139337207
HIO,0.004213374139337207
EEO,0.0042018864157488175
OBB,0.004200552810362793
OWR,0.004199897705962641
FTR,0.004199780723034042
POK,0.004192785143903844
ETF,0.004188643948231453
RKT,0.004185508805745007
UDY,0.00418366047547315
FHO,0.00418199931788705
DCU,0.004179706452486514
KOR,0.004179402296872159
YAG,0.0041786068129576895
ABB,0.004175635446571283
ETM,0.00417252370067056
FNE,0.004160872200982135
ELB,0.0041601001136533835
HDO,0.00415785404142429
SKN,0.004155724952123795
TYM,0.0041554909862665974
AQU,0.004152566413051632
OTM,0.004152285654022994
NYI,0.004151092428151288
IRW,0.004150413927165417
MSH,0.004148191251522042
RRU,0.0041417103972776785
GCH,0.004138505065034073
LSF,0.004134948784004676
SPH,0.004127087531202848
WWH,0.004120676866715643
KSW,0.004117354551543439
FNO,0.004112909200256694
MBR,0.0041063581562551695
SJO,0.0041057264484407364
YEL,0.004105047947454864
UDD,0.004099152007853493
NTN,0.0040969293322101205
ODD,0.004090893013094428
GOE,0.0040907058404086715
BEO,0.004089840166737042
CKH,0.004086003126679005
HTR,0.004084833297393021
ITN,0.004083827244207071
COG,0.004083195536392638
UER,0.00408218948320669
NAA,0.004082166086620971
OGN,0.00407797809777714
HNS,0.00407184819231857
HAU,0.004070280621075348
IRG,0.0040701168449753106
EYL,0.004069812689360955
MRE,0.0040682217215320116
BAY,0.004064876009774092
COF,0.004061998229730565
JON,0.0040574592921009366
BYR,0.004048638779284601
ADF,0.004047796502198689
PTU,0.004047468949998614
KIE,0.004045924775341114
HIA,0.0040418537694258795
FSU,0.004040824319654211
GSW,0.0040328460839237825
IXT,0.004027441472622527
TYR,0.004025733521864987
YNI,0.004024774261850478
DGI,0.0040196972027492965
GGL,0.004019135684692026
OUI,0.0040181062349203545
OKN,0.004016585456848573
HDE,0.004016187714891336
ICF,0.0040144329709623575
MCA,0.004010361965047125
NUP,0.003999131603901657
HPO,0.003998289326815745
LDD,0.003997540636072714
COD,0.003994662856029185
AVY,0.003987503500798951
GSU,0.0039842981685553475
DEH,0.003983011356340763
ICD,0.0039819819065690975
WNF,0.00397980602409716
UOS,0.0039791743162827286
OTF,0.003977442968939468
WMA,0.003976390122582081
EOB,0.003975103310367495
LTT,0.003971008907866543
YFE,0.003967382437079984
FAP,0.003965393727293808
BYB,0.003957977009620656
NGV,0.003955333195434325
PFO,0.0039526425880765555
HPA,0.00395140256903341
ULS,0.00393862803323044
CKF,0.003936569133687103
MHI,0.003936381961001345
ULO,0.003935492890743997
FWE,0.0039345336307294865
OTU,0.003927116913056333
HAG,0.003921782491512235
PTT,0.003921408146140721
WCO,0.003921127387112083
CST,0.003918062434382798
EMW,0.003917383933396928
GGR,0.003916939398268252
AGN,0.003909429094252219
DYS,0.0038833185045890014
IPO,0.003879130515745171
EDJ,0.0038781946523163808
ELU,0.0038779606864591852
KLA,0.0038769078401017973
IPI,0.00387583159715869
CKY,0.0038707077448860688
HOE,0.003867432222885307
BBE,0.0038663325833564787
RDC,0.003860249471069351
YSL,0.003854049375853623
WOS,0.0038493700587096773
OKO,0.003844877914251489
NMY,0.0038387714053786407
ADP,0.003829015029133513
FHA,0.003828664080347718
TIZ,0.0038250142129754414
EYP,0.003821855673903277
GHW,0.0038142517835443655
HYO,0.0038130819542583775
EBS,0.0038120291079009917
FSH,0.003810321157143452
LGR,0.0038102743639720116
TJO,0.0037993481584409003
UGA,0.0037962130159544544
SSR,0.0037947858242255517
YEV,0.0037916272851533897
GFI,0.0037887261085241416
IAI,0.0037862694670235714
USM,0.0037855675694519774
OKT,0.0037834852733229225
REK,0.0037812158045081095
TFU,0.0037776361268929905
NGJ,0.003777355367864355
RDU,0.0037762791249212483
KEW,0.003772254912177455
GGI,0.0037698216672626007
EGL,0.003769704684334004
AON,0.003769072976519571
BIO,0.00376745861210491
SHR,0.003767341629176311
GDI,0.0037665461452618407
OEA,0.0037642064866898668
DKI,0.0037561112680308427
HMI,0.0037520870552870487
LKS,0.0037506832601438642
BOV,0.003746916409842989
KMA,0.0037455126146998053
XIN,0.0037450212863996907
ASV,0.00374336012881359
GSC,0.0037400378136413894
YSB,0.0037368792745692252
UCI,0.003736785688226345
RUA,0.0037365049291977095
TID,0.0037358264282118378
SHS,0.003733439976468425
ICB,0.003731287490582209
XAN,0.0037307493691106563
RKW,0.003728620279810162
ONK,0.003725882879280953
EEH,0.0037246428602378083
IAC,0.0037237303933947375
LVA,0.0037186767308792783
DFU,0.0037176004879361695
BSO,0.003716337072307304
ANJ,0.0037139038273924533
DJA,0.003712172480049193
IDL,0.003711236616620403
LPI,0.0037097158385486213
EWP,0.0037092479068342264
AFU,0.003702603276489825
EWW,0.0036992575647319032
FIF,0.003697432631045764
NMU,0.003697175268602847
HNE,0.003685547165500142
TNI,0.003684260353285558
GWE,0.0036837222318140033
UPF,0.0036823418332565397
NSY,0.0036812655903134322
KOU,0.0036811018142133937
BYD,0.0036755568233978186
CCI,0.003674527373626151
YSM,0.00367113486869679
YMU,0.0036631098397949236
ETP,0.0036562312435933224
YCR,0.0036505926664348685
YYE,0.0036462876946624393
IUS,0.003645772969776605
TAH,0.003644556347319177
LOM,0.0036402747721324693
JOS,0.0036335599520309057
GWO,0.0036288806348869617
SYM,0.00362469264604313
AHU,0.0036230782816284693
RLS,0.0036228209191855516
AYP,0.003622563556742633
FDI,0.0036216042967281256
AAR,0.003619428414256191
FID,0.003610654694611293
GTR,0.003607379172610532
CQU,0.003606490102353182
RDP,0.003603331563281017
BEB,0.003594206894850325
PTS,0.0035918438396926318
PID,0.003584988640076753
MEX,0.0035826255849190592
COC,0.003579888184389852
FWI,0.0035786013721752657
MYO,0.003578531182418107
USD,0.0035783674063180684
DIU,0.0035766828521462467
KEC,0.003576004351160376
SKY,0.003575489626274542
GTI,0.003574740935531511
FRU,0.003572518259888137
HTF,0.003571512206702188
KUP,0.0035714186203593097
XIM,0.0035701318081447246
HDI,0.0035683770642157453
ELW,0.0035640720924433157
KAL,0.003553567025455157
IRH,0.0035516719020118586
BYF,0.0035504318829687135
OAM,0.0035490514844112486
HIB,0.0035487707253826135
KIC,0.0035471095677965117
RDB,0.0035443955638530243
HTL,0.003542827992609802
TQU,0.0035396928501233585
OTG,0.00353690865642271
EUT,0.0035340542729649033
FTT,0.0035257250884486806
UBE,0.0035218412552192064
BUN,0.0035204842532474624
ISJ,0.0035191038546899967
NIQ,0.0035186593195613235
IGO,0.0035136056570458617
ICM,0.003513488674117263
BYI,0.0035056040247297146
UEO,0.003503755694457856
DYI,0.003500456775871376
SHC,0.0034982107036422806
SSB,0.0034970408743562956
TKI,0.0034946310260271624
XPO,0.0034843365283104824
DSB,0.003482558387795783
XPR,0.0034816459209527128
MOB,0.0034815289380241148
WYE,0.003476475275508654
NRU,0.0034721469071505038
VAC,0.0034709302846930782
NTK,0.0034709068881073582
WSP,0.0034701815939500464
GAZ,0.003464449430448713
KCO,0.003462460720662537
TCE,0.0034581557488901063
DYT,0.0034571964888755976
LAH,0.003454880226889345
ITP,0.0034534998283318815
GNS,0.003446059714073007
GHH,0.0034441177974582687
BEY,0.003443860435015353
TDR,0.0034396958427572416
LFT,0.0034356482334277284
AKS,0.0034344316109703025
HCH,0.0034324662977698447
HDA,0.003432325918255527
NGK,0.0034283952918546124
GEH,0.003428231515754575
EWB,0.0034249793903395327
UPR,0.003424581648382297
FBA,0.003424558251796577
GSP,0.0034231778532391134
BEU,0.003420627625395663
DBL,0.0034202766766098683
SBL,0.003417398896566341
FTS,0.003416369446794673
TUM,0.003415550566294482
LUR,0.0034144041335942158
RQU,0.0034139595984655404
AWN,0.00341229844087944
EUM,0.003411035025250575
DBI,0.003410333127678983
MYA,0.003408250831549927
ICW,0.0034050922924777627
CKN,0.003404600964177649
DIL,0.003402542064634313
GOS,0.0033994069221478696
DUT,0.0033985178518905197
GIL,0.003397581988461731
APU,0.0033946808118324847
DPI,0.0033944234493895674
DOA,0.003392832481560626
RHU,0.003387965991730923
URH,0.00338735768050221
FAD,0.003385485953644632
CAG,0.0033757295773995046
RTB,0.003374840507142155
ORV,0.003369950620726733
GBO,0.003368032100697715
MAM,0.003367985307526275
COW,0.003367727945083359
MOL,0.0033664879260402124
GAF,0.00336585621822578
AXI,0.003364078077711081
RAZ,0.003357831189323913
MIK,0.003357644016638155
DVO,0.0033566145668664873
DFL,0.0033414535793201035
ATK,0.0033414067861486643
LGE,0.003341172820291467
MSU,0.0033391607139195687
PCO,0.0033388799548909327
KWH,0.0033388799548909327
RPH,0.003338833161719494
NOA,0.0033378505051192657
EOC,0.003337593142676349
FAU,0.0033310654952605455
UAD,0.003328585457174253
ASJ,0.0033262925917737197
SGU,0.003325356728344931
ABY,0.0033197883409436355
FGO,0.0033192502194720817
ENK,0.0033162788530856765
HTN,0.003310874241784419
RPU,0.003310640275927222
BAI,0.003310102154455668
XIC,0.0033097278090841523
RTC,0.0033074817368550584
HUT,0.0033074817368550584
MAH,0.0033058907690261172
EEY,0.003294028700066216
SSY,0.003290706384894013
CKM,0.003289115417065072
RSN,0.00328502101456412
IDB,0.003283921375035293
YIM,0.003280926612063167
BYE,0.003280856422306008
LFE,0.00327987376570578
OIM,0.003278610350076914
VOC,0.0032783997808054368
SFL,0.0032763174846763814
OML,0.003274586137333121
KLI,0.0032720593060753906
LEU,0.0032699770099463344
ACQ,0.003268994353346105
HID,0.003267029040145649
BAG,0.0032640342771735244
SWR,0.003263004827401856
UNO,0.0032621859469016646
MAB,0.0032497389632987705
BYL,0.0032467675969123644
UVE,0.003243913213454558
FEI,0.0032429305568543293
YGA,0.0032385319987390205
UEE,0.0032385319987390205
YVE,0.0032379938772674663
HWO,0.0032340164576951124
XAS,0.0032307643322800703
HLO,0.0032262487912361627
MSC,0.0032246578234072227
JEW,0.0032222947682495288
MIX,0.0032213355082350206
NYB,0.0032192298155202443
PPY,0.0032152757925336104
IKI,0.003214714274476337
IDF,0.0032140357734904653
ORJ,0.00321279575444732
UYS,0.0032126319783472817
UEI,0.0032103391129467487
VEU,0.0032074847294889415
CKC,0.003206431883131554
MFR,0.0032000212186443482
WNW,0.003198477043986845
PAB,0.0031978453361724136
ADJ,0.0031968158864007458
RPI,0.003191200705828011
HBA,0.0031888376506703183
TEU,0.00318441569596929
UBT,0.0031843455062121307
GIE,0.0031825673656974323
YYO,0.0031799235515111027
CKP,0.0031778646519677665
OWF,0.003171968712366394
YPU,0.003166400324965099
LKA,0.0031654410649505907
AMC,0.0031633119756500953
NIR,0.003159217573149143
IAW,0.0031569715009200482
WSH,0.0031446181036600333
WOL,0.003142769773388175
OTD,0.003139236888944495
FWO,0.003135680607915097
KAG,0.0031339492605718367
IXE,0.0031319371541999393
LMS,0.003131399032728386
NKN,0.00312847445951342
RYG,0.0031284276663419816
UKE,0.003127374819984593
TBI,0.0031188584627826125
EAO,0.003115255388581774
LSB,0.003114998026138857
UBA,0.003113500644652794
YEE,0.0031116055212094965
ODF,0.0031076047050514225
AYD,0.0031035570957219107
BYW,0.0031031593537646754
XES,0.003092092768719244
AYR,0.003091765216519167
IPH,0.003090221041861665
MIA,0.0030885598842755636
PSH,0.0030863138120464702
AGL,0.003080698631473736
KHE,0.0030805582519594175
GGA,0.003077586885573013
BEW,0.0030756683655439945
GEE,0.0030711528245000873
NOD,0.0030703339439998962
AAS,0.0030670584219991337
LAF,0.0030663565244275423
OGU,0.0030650931087986767
URK,0.003061981362897954
GPL,0.0030569978901396518
ZES,0.003053886144238928
EDK,0.0030528800910529803
DOY,0.003050751001752484
STV,0.003050423449552408
IFH,0.003043544853350808
FFL,0.003041158401607396
ODW,0.0030411116084359557
FIX,0.0030374149478922387
RDM,0.003032829217091172
LDU,0.0030252721199037005
WOT,0.003020522613002596
HGR,0.003020405630073997
TPM,0.003019048628102253
MEU,0.0030134802407009572
OUM,0.003012170031900653
RAA,0.0030007057048979852
YJU,0.002998810581454688
HFR,0.002997336596554345
MYF,0.0029956052492110855
EWL,0.0029953244901824486
GYA,0.002994622592610857
FSI,0.002992821055510437
OAB,0.00299176820915305
SNI,0.0029916512262244516
XTH,0.002988703256423765
HBU,0.002987650410066379
WNB,0.0029841643187941387
UBJ,0.002982994489508152
IDM,0.0029781046030927286
NID,0.0029734018893630637
WCA,0.0029702199537051804
USR,0.0029687693653905572
BOM,0.00296591498193275
OAF,0.0029626628565177088
OEV,0.002957562400830808
XED,0.0029570710725306927
MYT,0.002955807656901828
OBJ,0.0029510815465864427
HSP,0.0029479230075142803
URW,0.002947174316771249
WOY,0.0029466595918854143
KRE,0.0029436882254990086
NBI,0.002940880635212642
ULF,0.002939476840069459
HPE,0.0029376986995547577
GEV,0.0029369266122260076
JUM,0.0029295800843100127
UOT,0.0029284102550240273
EMC,0.0029281060994096704
HTC,0.0029272638223237597
EYG,0.0029255090783947804
TPI,0.002924736991066029
UMN,0.002924292455937355
SHW,0.0029235203686086035
RMT,0.002919800311479167
TVE,0.002918466706093143
EPP,0.0029161738406926095
TSY,0.002915986668006851
RDH,0.002915565529463896
NSN,0.002915425149949578
EGY,0.0029138809752920756
TDU,0.0029127345425918093
ZET,0.002910277901091237
ETL,0.0029099269523054413
GIM,0.0029096695898625244
KYO,0.002909529210348207
FBO,0.002909318641076729
SVA,0.0029086869332622966
FSP,0.0029040544092897897
IDC,0.002902089096089333
RSY,0.0028982052628598576
IEA,0.002893759911573109
EOW,0.002891841391544093
JIM,0.0028918179949583727
BYO,0.002885220157785409
GFA,0.002882880499213436
MSS,0.002879885736241311
YVI,0.0028738026239541817
OMD,0.002873662244439863
HHO,0.0028735218649255452
UBB,0.0028725626049110357
OLK,0.002866760251652545
NUR,0.0028633911433089032
YCE,0.0028608643120511716
TVA,0.002859928448622383
AFL,0.002855646873435673
BID,0.002848557707962596
DCE,0.0028466859811050174
PMA,0.002845679927919069
TAV,0.0028415855254181163
WOW,0.0028397839883176975
YSF,0.0028380292443887178
IBA,0.0028333499272447716
ROX,0.002833256340901893
OGS,0.002833232944316173
OOU,0.0028323438740588238
HSU,0.002831899338930149
HYD,0.0028298170428010935
ZAR,0.002828974765715183
OMN,0.002827828333014917
ODG,0.0028277581432577573
YKN,0.002826869073000408
OMR,0.0028257928300573
FBU,0.002824272051985517
RSG,0.0028206221846132397
FEX,0.002819990476798808
UFA,0.0028183761123841467
CKU,0.002817487042126796
NIL,0.0028160832469836133
TYD,0.0028159662640550153
HYA,0.002815217573311983
CAA,0.002811637895696864
PBE,0.0028100469278679228
LRA,0.0028095555995678086
DOB,0.00280861973613902
ZEA,0.002807403113681593
LCL,0.0028013200013944648
UWA,0.002797950893050825
JOE,0.0027935523349355146
GHP,0.002793037610049681
WET,0.002789785484634639
AZA,0.002787820171434181
BUC,0.0027870714806911504
YOP,0.0027866737387339147
AMH,0.0027834216133188735
WNP,0.002783304630390273
BOB,0.0027827431123330004
LRI,0.002782017818175689
AKO,0.00278187743866137
HAK,0.0027815966796327332
HOB,0.0027801928844895514
IPM,0.0027779702088461767
OWP,0.00277593470588856
EEU,0.002773735426830905
HEX,0.002773103719016473
HFI,0.002769383661887036
AUC,0.0027686817643154437
WOP,0.002767979866743853
NYD,0.0027574981963414146
DKE,0.0027563517636411475
FSC,0.0027534037938404627
FAG,0.002747297284967613
LBR,0.002745519144452913
ILH,0.002744372711752648
RAK,0.0027427115541665465
WWE,0.0027424541917236292
EWF,0.002741424741951961
SKS,0.002741073793166165
EEB,0.0027402783092516946
PAD,0.002739646601437262
MAX,0.00273810242677976
PSW,0.0027366518384651364
IZI,0.0027340782140359665
KSF,0.0027338676447644893
GOP,0.002733095557435737
RNC,0.002731972521321191
DGU,0.00273122383057816
PSY,0.002731013261306682
UIP,0.002730592122763727
EGG,0.0027295392764063392
TGI,0.002725655443176865
OQU,0.002719736106989773
NTV,0.0027162266191318144
DEU,0.002715969256688897
RAQ,0.0027145888581314326
AXE,0.0027140039434884397
KRA,0.0027130212868882115
MAA,0.002707499692658356
IIN,0.002703849825286077
FGR,0.0027027735823429693
DHU,0.002701346390614067
NPI,0.002701229407685469
EXH,0.0027010188384139914
OSL,0.002699661836442247
CAC,0.0026976263334846304
RJU,0.002697579540313191
FBR,0.0026958013997984915
IPW,0.002693087395855003
ADG,0.002692315308526252
EAA,0.002691566617783221
IEG,0.0026896247011684842
IVO,0.0026881507162681405
MLI,0.0026865831450249185
ITZ,0.0026854601089103722
CHY,0.002684430659138704
OSW,0.0026832374332669976
RKC,0.0026818570347095336
EYN,0.0026811083439665017
XAC,0.0026805000327377896
CAV,0.002677271303908467
KNI,0.00267444031703638
YJO,0.0026735512467790305
OSM,0.0026730365218931964
WAG,0.002672311227735885
MDE,0.0026685677740207283
MYC,0.002665245458848527
RVO,0.002659419709004315
YDU,0.002658741208018443
ETN,0.0026556060655319987
IZO,0.002655348703089083
ESV,0.002655138133817604
EWD,0.002652587905974155
NBL,0.002651932801574001
MNE,0.002651277697173849
LLK,0.0026505757996022573
WSI,0.002635601984741632
GAW,0.0026302675631975337
SYN,0.002627202610468249
WNC,0.002626734678753855
YOV,0.0026259859880108237
KEF,0.002625915798253665
TFL,0.002624933141653436
MWE,0.002623435760167373
GOB,0.002619598720109337
IWI,0.0026168847161658487
SHL,0.002616112628837098
TUC,0.002615761680051302
CTF,0.0026142876951509592
SSD,0.002611924639993267
GMI,0.0026046716984201514
TTU,0.0026044611291486733
EIC,0.0026030807305912093
NNS,0.002601957694476663
SHF,0.002599056517847417
DMY,0.00259711460123268
HYT,0.0025965296865896863
MUT,0.0025961787378038902
TGU,0.0025955002368180176
MSF,0.002594938718760745
HPL,0.0025934881304461206
UPH,0.002592833026045969
RFL,0.002588364278173501
MDA,0.0025869604830303173
HIF,0.0025868201035159992
NSK,0.002584784600558383
AZE,0.0025835913746866767
WDE,0.0025811113366003852
DNI,0.0025811113366003852
FDO,0.00257991811072868
KBE,0.002574887844798937
IDR,0.0025747240686988995
LCR,0.002573507446241473
IMW,0.002573413859898595
MMY,0.0025725949793984045
